수집시간,단지,구,동,거래유형,동번호,층,면적_계약,면적_전용,전용평,타입_m2,타입_평,보증금,월세,가격(억),제목,매물ID,매물URL
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,314동,고,126.35,99.6,30.13,126,38,150000,0,15.0,"38,남향,해잘드는집,귀한전세,입주협의",50131138,https://www.zigbang.com/home/apt/items/50131138
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,210동,중,61.37,39.1,11.83,61A,18A,10000,275,1.0,"18,남향,전망좋은집,알뜰한 소평,입주협의,귀한매물",50130992,https://www.zigbang.com/home/apt/items/50130992
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,211동,중,62.46,39.86,12.06,62C,19C,40000,175,4.0,"18,선호타입,에어컨풀,1인이나 신혼추천",50130953,https://www.zigbang.com/home/apt/items/50130953
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,212동,고,62.46,39.86,12.06,62C,19C,70000,50,7.0,"18,해잘드는남향,구조잘나온C타입,보증금조정가",50130866,https://www.zigbang.com/home/apt/items/50130866
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,218동,중,110.1,84.99,25.71,110D,33D,310000,0,31.0,"해누리학군,탄천 전망",50129448,https://www.zigbang.com/home/apt/items/50129448
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,212동,고,62.46,39.86,12.06,62C,19C,60000,100,6.0,18강추 월세 가장선호하는타입 올확장 풀에어컨 보증금조정가,50128761,https://www.zigbang.com/home/apt/items/50128761
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,213동,중,110.17,84.95,25.7,110F,33F,290000,0,29.0,판상형 4bay 인기많은 타입,50124800,https://www.zigbang.com/home/apt/items/50124800
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,102동,저,110.1,84.99,25.71,110D,33D,285000,0,28.5,해누리학군 판상형 남향뷰,50124748,https://www.zigbang.com/home/apt/items/50124748
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,404동,저,110.1,84.99,25.71,110D,33D,295000,0,29.5,33p 송파역세권 트인뷰 입주가능 ,50124631,https://www.zigbang.com/home/apt/items/50124631
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,512동,고,72.52,49.22,14.89,72D,22D,249000,0,24.9,"송파역 초 역세권,전망 좋은 남향,추천",50123648,https://www.zigbang.com/home/apt/items/50123648
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,201동,저,110.17,84.95,25.7,110F,33F,289000,0,28.9,"해누리학군 배정,파크밴드 정원이 아름다워요",50123522,https://www.zigbang.com/home/apt/items/50123522
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,216동,고,84.1,59.96,18.14,84,25,265000,0,26.5,"남향,트인뷰,입주 협의",50123348,https://www.zigbang.com/home/apt/items/50123348
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,310동,중,61.37,39.1,11.83,61A,18A,200000,0,20.0,파크밴드 라인 귀한 남향매물 추천 ,50123290,https://www.zigbang.com/home/apt/items/50123290
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,308동,고,61.53,39.12,11.83,61B,18B,201000,0,20.1,"방이 넓어 인기좋은 타입,트인전망",50123252,https://www.zigbang.com/home/apt/items/50123252
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,201동,고,110.1,84.99,25.71,110D,33D,30000,400,3.0,"해누리학군,남향,보증금 조절 가능 ",50123212,https://www.zigbang.com/home/apt/items/50123212
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,313동,고,140.26,110.66,33.47,140A,42A,160000,0,16.0,"가락초 배정,뻥뚫린 전망 으로 기분까지 상쾌해지는 집",50123135,https://www.zigbang.com/home/apt/items/50123135
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,417동,저,107.97,84.98,25.71,107A,32A,138000,0,13.8,역세권 이라 생활시설 이용 편리하고 오래살수있는집,50122884,https://www.zigbang.com/home/apt/items/50122884
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,213동,저,109.73,84.98,25.71,109E,33E,300000,0,30.0,"단지중앙,삼면이 창으로 개방감좋은 구조",50122825,https://www.zigbang.com/home/apt/items/50122825
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,213동,고,110.17,84.95,25.7,110F,33F,310000,0,31.0,"단지중앙,포베이로 수납이 많아 인기좋은타입",50122791,https://www.zigbang.com/home/apt/items/50122791
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,112동,중,110.1,84.99,25.71,110D,33D,135000,0,13.5,33귀한전세매물 주인의뢰 실매물 남향뻥뷰 올확장 풀에어컨,50118059,https://www.zigbang.com/home/apt/items/50118059
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,310동,고,61.37,39.1,11.83,61A,18A,200000,0,20.0,18입주매물 남향 주인의뢰 바로계약 선호동 올확장 풀에어컨,50117851,https://www.zigbang.com/home/apt/items/50117851
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,505동,고,107.66,84.96,25.7,107J1,32J1,70000,260,7.0,33귀한월세 선점필수 역세권 남향 아늑한동 올확장 풀에어컨,50117573,https://www.zigbang.com/home/apt/items/50117573
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,202동,저,110.17,84.95,25.7,110F,33F,287000,0,28.7,"33,눈이 시원한 전망,드레스룸넓은 선호타입,입주협의,강추",50113539,https://www.zigbang.com/home/apt/items/50113539
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,202동,중,110.1,84.99,25.71,110D,33D,30000,390,3.0,"33,남향,햇살좋은집,에어컨풀,입주협의,보증금조정가",50111791,https://www.zigbang.com/home/apt/items/50111791
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,512동,중,72.52,49.22,14.89,72D,22D,250000,0,25.0,"21,초역세권,가성비최고,입주협의",50111593,https://www.zigbang.com/home/apt/items/50111593
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,212동,고,62.46,39.86,12.06,62C,19C,60000,100,6.0,"18,주방거실분리형,구조잘나온타입,입주10월,보증금조정가",50110452,https://www.zigbang.com/home/apt/items/50110452
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,312동,중,163.91,130.06,39.34,163,49,400000,0,40.0,"50,전망좋은집,에어컨풀,입주협의",50108465,https://www.zigbang.com/home/apt/items/50108465
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,219동,중,108.43,84.98,25.71,108G,33G,145000,0,14.5,"33,남향,해잘드는집,에어컨풀,해누리초중,입주협의,귀한전세",50108376,https://www.zigbang.com/home/apt/items/50108376
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,201동,저,110.17,84.95,25.7,110F,33F,287000,0,28.7,"33,전망좋은집,선호하는 드레스룸넓은타입,입주매물,조건협의",50108367,https://www.zigbang.com/home/apt/items/50108367
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,510동,중,84.1,59.96,18.14,84,25,20000,340,2.0,"25,전망좋고 신축급,빠른입주가,조건협의가",50108364,https://www.zigbang.com/home/apt/items/50108364
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,307동,중,84.1,59.96,18.14,84,25,70000,100,7.0,"25,에어컨풀,보증금조정가",50108356,https://www.zigbang.com/home/apt/items/50108356
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,311동,고,72.91,49.29,14.91,72C,22C,260000,0,26.0,"21,구조잘나온C타입,입주협의,조건조율가",50108344,https://www.zigbang.com/home/apt/items/50108344
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,209동,중,61.37,39.1,11.83,61A,18A,205000,0,20.5,"18,남향,해잘드는집,입주가,조건협의가",50108341,https://www.zigbang.com/home/apt/items/50108341
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,310동,중,61.37,39.1,11.83,61A,18A,201000,0,20.1,"18,전망좋은집,전세끼고매수,입주27년7월",50108338,https://www.zigbang.com/home/apt/items/50108338
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,101동,고,107.66,84.96,25.7,107J2,32J2,288000,0,28.8,"33,전망좋음,해누리초중앞,전세끼고,입주27년7월",50108333,https://www.zigbang.com/home/apt/items/50108333
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,415동,저,84.1,59.96,18.14,84,25,280000,0,28.0,"25,역세권,판상형,입주가",50108318,https://www.zigbang.com/home/apt/items/50108318
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,205동,중,126.35,99.6,30.13,126,38,150000,0,15.0,"38강추 전세 방4, 화2 남향 단지중앙 올확장 풀에어컨",50094074,https://www.zigbang.com/home/apt/items/50094074
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,513동,중,140.26,110.66,33.47,140A,42A,340000,0,34.0,"42,초역세권,로얄동호수,입주협의",50093890,https://www.zigbang.com/home/apt/items/50093890
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,415동,저,84.1,59.96,18.14,84,25,280000,0,28.0,"25,남향,전망좋은집,시스템에어컨풀,입주가능,급매,강추매물",50108402,https://www.zigbang.com/home/apt/items/50108402
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,216동,고,84.1,59.96,18.14,84,25,264000,0,26.4,"25,막힘없는시원한뷰,입주매물,급매,강추매물",50090963,https://www.zigbang.com/home/apt/items/50090963
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,214동,중,84.1,59.96,18.14,84,25,20000,340,2.0,"25,역세권,빠른입주가,가락초",50090698,https://www.zigbang.com/home/apt/items/50090698
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,417동,중,108.01,84.98,25.71,108K,33K,300000,0,30.0,매수기회 역세권 로얄 풀에 ,50084678,https://www.zigbang.com/home/apt/items/50084678
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,407동,고,72.52,49.22,14.89,72D,22D,255000,0,25.5,"21,역세권,세안고매매,입주28년",50068311,https://www.zigbang.com/home/apt/items/50068311
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,309동,중,72.91,49.29,14.91,72C,22C,250000,0,25.0,"21,주방거실분리형 선호타입,입주협의",50068296,https://www.zigbang.com/home/apt/items/50068296
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,311동,저,72.91,49.29,14.91,72C,22C,255000,0,25.5,"21C,선호타입,계단식 구조잘나온타입,입주협의",50068275,https://www.zigbang.com/home/apt/items/50068275
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,308동,고,61.37,39.1,11.83,61A,18A,201000,0,20.1,"18,남향,전망좋은집,전세끼고매매,입주27년7월",50068223,https://www.zigbang.com/home/apt/items/50068223
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,209동,중,61.37,39.1,11.83,61A,18A,10000,275,1.0,"18,남향,전망좋은집,신축급,입주협의",50068183,https://www.zigbang.com/home/apt/items/50068183
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,214동,중,84.1,59.96,18.14,84,25,280000,0,28.0,"25,시원한전망 좋은집,에어컨풀,입주협의",50068094,https://www.zigbang.com/home/apt/items/50068094
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,404동,중,110.1,84.99,25.71,110D,33D,60000,300,6.0,"33,초역세권,출퇴근편리,가락초,입주조정가",50067657,https://www.zigbang.com/home/apt/items/50067657
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,514동,중,108.43,84.98,25.71,108G,33G,60000,300,6.0,"33,초역세권,상가이용편리,가락초학군,입주협의조정가",50067466,https://www.zigbang.com/home/apt/items/50067466
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,514동,중,108.43,84.98,25.71,108G,33G,300000,0,30.0,"33,초역세권,로얄동호수,파크밴드라인의 전망좋은집,입주매물",50067368,https://www.zigbang.com/home/apt/items/50067368
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,517동,중,110.1,84.99,25.71,110D,33D,300000,0,30.0,"33,파크밴드라인의 전망좋은집,초역세권,초급매,입주협의",50067325,https://www.zigbang.com/home/apt/items/50067325
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,504동,고,107.66,84.96,25.7,107J1,32J1,70000,260,7.0,"33,초역세권,층간소음걱정없는집,입주협의,빠른계약",50067297,https://www.zigbang.com/home/apt/items/50067297
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,207동,4,108.01,84.98,25.71,108K,33K,295000,0,29.5,"33,전망좋은집,주인거주로 관리잘된집,빠른입주가",50067193,https://www.zigbang.com/home/apt/items/50067193
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,217동,중,107.97,84.98,25.71,107A,32A,289000,0,28.9,"33,시원한 전망,에어컨풀,해누리초중,빠른입주가,조건협의가",50066964,https://www.zigbang.com/home/apt/items/50066964
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,208동,저,109.73,84.98,25.71,109E,33E,290000,0,29.0,"33,관리잘된집,높은전세안고,해누리초중,28년초,가격조정가",50066887,https://www.zigbang.com/home/apt/items/50066887
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,411동,중,110.1,84.99,25.71,110D,33D,60000,300,6.0,33강추 초역세권 바로입주가능 올확장 풀에어컨 보증금조정가,50152822,https://www.zigbang.com/home/apt/items/50152822
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,306동,중,108.72,84.97,25.7,108L,33L,70000,260,7.0,"33, 귀한 L타입 월세, 넓은 주방, 드레스룸으로 인기",50039096,https://www.zigbang.com/home/apt/items/50039096
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,212동,중,62.46,39.86,12.06,62C,19C,40000,180,4.0,"18,  귀한 C타입 월세,  커뮤니티 이용편리, ",49972052,https://www.zigbang.com/home/apt/items/49972052
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,406동,중,126.35,99.6,30.13,126,38,20000,540,2.0,38초역세권 빠른입주 계약가능실매물 보증금조정가 법인가능,49967513,https://www.zigbang.com/home/apt/items/49967513
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,405동,중,126.35,99.6,30.13,126,38,10000,580,1.0,38초역세권 주인의뢰 귀한월세 올확장 풀에어컨 법인가능,49967246,https://www.zigbang.com/home/apt/items/49967246
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,502동,1,107.66,84.96,25.7,107J2,32J2,290000,0,29.0,전철역 가까운 편리한 입구동 판상형,50024276,https://www.zigbang.com/home/apt/items/50024276
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,404동,중,110.1,84.99,25.71,110D,33D,305000,0,30.5,"33,초역세권,내집앞 지하철,남향,전망좋은집,빠른입주가협의",49950747,https://www.zigbang.com/home/apt/items/49950747
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,508동,중,61.53,39.12,11.83,61B,18B,205000,0,20.5,18강추 역세권 작은방넓은구조 올확장 풀에어컨,49949717,https://www.zigbang.com/home/apt/items/49949717
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,207동,저,108.01,84.98,25.71,108K,33K,295000,0,29.5,"33,관리잘된집,빠른입주가,입주되는 가장 가성비최고인집",49949617,https://www.zigbang.com/home/apt/items/49949617
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,201동,고,110.1,84.99,25.71,110D,33D,300000,0,30.0,"33,남향,풀옵션 인테리어,9월말부터 입주가",49949490,https://www.zigbang.com/home/apt/items/49949490
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,209동,중,61.37,39.1,11.83,61A,18A,201000,0,20.1,18강추 입주협의 커뮤니티이용편리 올확장 풀에어컨,49949475,https://www.zigbang.com/home/apt/items/49949475
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,210동,고,61.37,39.1,11.83,61A,18A,201000,0,20.1,18강추급매 남향 신혼부부추천 올확장 풀에어컨 ,49949281,https://www.zigbang.com/home/apt/items/49949281
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,308동,중,61.37,39.1,11.83,61A,18A,200000,0,20.0,"18,남향,에어컨풀,귀한소형,가락초",49948821,https://www.zigbang.com/home/apt/items/49948821
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,209동,중,61.37,39.1,11.83,61A,18A,83000,0,8.3,"18,에어컨풀,귀한전세,신혼추천,입주협의",49926173,https://www.zigbang.com/home/apt/items/49926173
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,418동,고,107.97,84.98,25.71,107A,32A,305000,0,30.5,"33, 남향, 뻥뷰, 역세권 2분거리, 상가인접 이용편리",49896030,https://www.zigbang.com/home/apt/items/49896030
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,413동,중,107.66,84.94,25.69,107I,32I,310000,0,31.0,"33, 무주택자 갭 가능,초역세권, 풀에어컨",49895535,https://www.zigbang.com/home/apt/items/49895535
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,509동,저,84.1,59.96,18.14,84,25,275000,0,27.5,"25, 역세권, 판상형, 상가 인접 편리, 가락초",49882542,https://www.zigbang.com/home/apt/items/49882542
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,101동,고,107.66,84.96,25.7,107J1,32J1,296000,0,29.6,"33,해누리학군,전망좋은집,전세끼고,27년2월입주가,조정가",49863584,https://www.zigbang.com/home/apt/items/49863584
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,417동,고,109.87,84.99,25.71,109C,33C,300000,0,30.0,"33, 역세권, 뻥뚤린 뷰, 상가인접 편리, 가락초",49839693,https://www.zigbang.com/home/apt/items/49839693
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,406동,29,193.96,150.09,45.4,193C,58C,550000,0,55.0,"60,남향,팬트하우스,롯데타워뷰,풀옵션",49826778,https://www.zigbang.com/home/apt/items/49826778
2026-08-25 03:13:14,헬리오시티,송파구,가락동,trade,315동,27,126.35,99.6,30.13,126,38,360000,0,36.0,"38,파크밴드라인,남향,에어컨풀,빠른입주가",49826113,https://www.zigbang.com/home/apt/items/49826113
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,316동,중,109.73,84.98,25.71,109E,33E,70000,240,7.0,"33,파크밴드뷰,에어컨풀,살기좋은아파트,가락초",49820223,https://www.zigbang.com/home/apt/items/49820223
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,202동,중,109.73,84.98,25.71,109E,33E,70000,240,7.0,"33,파크밴드뷰,에어컨풀,가락초학군",49820189,https://www.zigbang.com/home/apt/items/49820189
2026-08-25 03:13:14,헬리오시티,송파구,가락동,rental,201동,저,110.1,84.99,25.71,110D,33D,20000,440,2.0,"33, 남향, 풀에어컨, 날짜협의 가능, 커뮤니티이용 편리",49819184,https://www.zigbang.com/home/apt/items/49819184
2026-08-25 03:13:14,헬리오시티,송파구,가락동,charter,404동,중,110.17,84.95,25.7,110F,33F,135000,0,13.5,33귀한전세 초초역세권 거실주방선호구조 올확장 풀에어컨,49818878,https://www.zigbang.com/home/apt/items/49818878
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,312동,중,140.26,110.66,33.47,140A,42A,162000,0,16.2,"42,전망좋은집,에어컨풀,입주협의,보증금협의가능",49816327,https://www.zigbang.com/home/apt/items/49816327
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,312동,13,140.26,110.66,33.47,140A,42A,130000,160,13.0,"42,파크밴드라인 전망좋은집,에어컨풀,입주협의",49816154,https://www.zigbang.com/home/apt/items/49816154
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,313동,중,140.26,110.66,33.47,140A,42A,160000,0,16.0,"42,전망좋은집,에어컨풀,입주협의",49816036,https://www.zigbang.com/home/apt/items/49816036
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,205동,고,126.35,99.6,30.13,126,38,150000,0,15.0,"38,단지중앙,커뮤니티이용편리,에어컨풀,9월말10월초협의",49815992,https://www.zigbang.com/home/apt/items/49815992
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,207동,고,107.97,84.98,25.71,107A,32A,70000,240,7.0,33 남향 바로계약가능 보증금조정가 올확장 풀에어컨,49815754,https://www.zigbang.com/home/apt/items/49815754
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,207동,고,107.97,84.98,25.71,107A,32A,80000,210,8.0,33강추 보증금6억부터가능 남향 켜뮤니티이용편리 장기거주가,49815633,https://www.zigbang.com/home/apt/items/49815633
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,205동,중,126.35,99.6,30.13,126,38,150000,0,15.0,"38, 남향 판상형, 햇볕 통풍 굿, 커뮤니티 이용편리",49799102,https://www.zigbang.com/home/apt/items/49799102
2026-08-25 03:13:15,헬리오시티,송파구,가락동,trade,310동,중,61.37,39.1,11.83,61A,18A,201000,0,20.1,18세안고매매 계약가능실매물 신혼부부추천 올확장 풀에어컨,49796238,https://www.zigbang.com/home/apt/items/49796238
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,211동,중,62.46,39.86,12.06,62C,19C,85000,0,8.5,18강추전세 평면잘나온타입 거실주방분리구조 올확장 풀에어컨,49795101,https://www.zigbang.com/home/apt/items/49795101
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,203동,중,110.1,84.99,25.71,110D,33D,30000,400,3.0,"33, 남향, 가락초, 풀옵션, 커뮤니티 이용편리",49794655,https://www.zigbang.com/home/apt/items/49794655
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,310동,고,61.37,39.1,11.83,61A,18A,10000,280,1.0,18보증금적은월세 신혼부부강추 아늑한 동 올확장 풀에어컨,49786351,https://www.zigbang.com/home/apt/items/49786351
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,207동,중,107.97,84.98,25.71,107A,32A,130000,0,13.0,"33, 판상형 통풍 햇볕굿, 해누리학군, 풀에어컨",49786135,https://www.zigbang.com/home/apt/items/49786135
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,403동,중,110.17,84.95,25.7,110F,33F,125000,0,12.5,"33, 초역세권, 풀에어컨, 넓은 드레스룸, 주방인기",49785899,https://www.zigbang.com/home/apt/items/49785899
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,112동,고,110.17,84.95,25.7,110F,33F,60000,280,6.0,"33, 해누리 학군, 4베이 구조, 넓은 드레스룸, 주방",49780031,https://www.zigbang.com/home/apt/items/49780031
2026-08-25 03:13:15,헬리오시티,송파구,가락동,rental,405동,중,126.35,99.6,30.13,126,38,20000,550,2.0,38초역세권 법인가능 남향 트인뷰 보증금조정가 풀옵션,49779385,https://www.zigbang.com/home/apt/items/49779385
2026-08-25 03:13:15,헬리오시티,송파구,가락동,trade,408동,중,72.62,49.32,14.92,72B,22B,249000,0,24.9,"21,초역세권,에어컨풀,입주가",49778801,https://www.zigbang.com/home/apt/items/49778801
2026-08-25 03:13:15,헬리오시티,송파구,가락동,charter,205동,중,126.35,99.6,30.13,126,38,150000,0,15.0,38귀한전세 단지중앙 남향 커뮤니티이용매우편리 풀에어컨,49773852,https://www.zigbang.com/home/apt/items/49773852
